UMAP1,UMAP2,UMAP3
-6.913556575775146484e+00,1.913005256652832031e+01,-5.067865848541259766e+00
5.615521907806396484e+00,-5.226645946502685547e+00,-1.702131080627441406e+01
-1.635329627990722656e+01,7.224555969238281250e+00,8.039227485656738281e+00
-8.540027141571044922e-01,9.301589965820312500e+00,3.871331453323364258e+00
1.384941577911376953e+01,4.539363861083984375e+00,-1.277052021026611328e+01
-6.750850200653076172e+00,1.924609375000000000e+01,-5.191157341003417969e+00
-6.692046672105789185e-02,3.972243070602416992e+00,1.709779858589172363e+00
1.212089157104492188e+01,-6.340559005737304688e+00,1.224786639213562012e+00
-3.654055297374725342e-02,1.758393859863281250e+01,1.274448490142822266e+01
1.410642910003662109e+01,-2.184287786483764648e+00,1.473079872131347656e+01
-1.181342124938964844e+01,1.060029888153076172e+01,-8.053275108337402344e+00
-9.448394775390625000e+00,1.363161087036132812e+01,2.708609342575073242e+00
-9.690754890441894531e+00,1.400400257110595703e+01,2.591421365737915039e+00
-1.630615806579589844e+01,-4.484679698944091797e+00,-2.463810205459594727e+00
9.091196060180664062e+00,8.080320358276367188e+00,-1.083314418792724609e+01
1.215531063079833984e+01,-6.373830795288085938e+00,1.184268474578857422e+00
8.432326316833496094e+00,1.782406806945800781e+01,-2.856731414794921875e+00
9.440352439880371094e+00,1.238944339752197266e+01,-1.155144691467285156e+01
2.104136276245117188e+01,8.094226837158203125e+00,8.868333816528320312e+00
-4.252269268035888672e+00,-1.297038650512695312e+01,-1.445486187934875488e+00
-1.172183418273925781e+01,1.069113445281982422e+01,-8.144186019897460938e+00
3.622981905937194824e-01,-7.931487083435058594e+00,-4.481145381927490234e+00
2.088834381103515625e+01,1.080224227905273438e+01,2.573129177093505859e+00
8.114588737487792969e+00,-1.285127401351928711e-01,1.636143112182617188e+01
1.533896541595458984e+01,-1.169981288909912109e+01,5.910019874572753906e+00
-1.209489250183105469e+01,4.270068407058715820e-01,1.051209545135498047e+01
2.211873054504394531e+01,9.163853645324707031e+00,-7.121257305145263672e+00
1.112234306335449219e+01,-3.937676906585693359e+00,-5.403872489929199219e+00
1.370032691955566406e+01,1.842495727539062500e+01,7.933536052703857422e+00
1.356053161621093750e+01,1.831117439270019531e+01,8.004166603088378906e+00
2.062562179565429688e+01,1.241022229194641113e+00,3.821934938430786133e+00
-1.171795463562011719e+01,1.050772571563720703e+01,-8.148056983947753906e+00
1.483934497833251953e+01,-8.454213142395019531e+00,-5.958223819732666016e+00
-2.832399368286132812e+00,-1.276908016204833984e+01,-9.007011413574218750e+00
1.365768909454345703e+01,1.839386177062988281e+01,7.946369171142578125e+00
-1.097105598449707031e+01,2.528841257095336914e+00,-1.594016075134277344e+01
7.592151641845703125e+00,9.680858612060546875e+00,-2.753615617752075195e+00
-9.612298965454101562e+00,-3.359237909317016602e+00,-1.156209468841552734e+01
-1.522074222564697266e+01,4.093703746795654297e+00,-7.684909820556640625e+00
2.862125873565673828e+00,-9.068467140197753906e+00,-1.528175640106201172e+01
-4.241724491119384766e+00,-1.295887660980224609e+01,-1.459493041038513184e+00
-1.870490837097167969e+01,2.135216236114501953e+00,-1.239831209182739258e+00
-1.036756420135498047e+01,-8.531908988952636719e+00,-7.957701206207275391e+00
9.788087844848632812e+00,-3.521922588348388672e+00,8.056023597717285156e+00
2.784514427185058594e+00,-9.146657943725585938e+00,-1.535927772521972656e+01
-1.667845547199249268e-01,1.733281135559082031e+01,1.248483657836914062e+01
1.373916053771972656e+01,4.508740425109863281e+00,-1.272002506256103516e+01
-8.666492462158203125e+00,-7.103178024291992188e+00,-1.199125647544860840e+00
-8.316280692815780640e-02,1.755497550964355469e+01,1.264277553558349609e+01
1.480750203132629395e+00,2.337063789367675781e+01,-7.042416095733642578e+00
1.365526103973388672e+01,4.445673942565917969e+00,-1.273905658721923828e+01
5.416779994964599609e+00,6.259400367736816406e+00,-2.215625524520874023e+00
-3.858105838298797607e-01,1.726612472534179688e+01,1.227743816375732422e+01
-3.263010978698730469e+00,1.971232414245605469e+01,2.099161386489868164e+00
-3.884311392903327942e-02,1.747280502319335938e+01,1.270691394805908203e+01
5.538680076599121094e+00,-5.303962230682373047e+00,-1.694274139404296875e+01
-1.186139678955078125e+01,1.063271141052246094e+01,-8.006746292114257812e+00
-8.666154861450195312e+00,-7.102792263031005859e+00,-1.198802947998046875e+00
1.965885734558105469e+01,2.569801568984985352e+00,-1.444946765899658203e+01
2.059441184997558594e+01,1.210082411766052246e+00,3.854822874069213867e+00
-4.282958507537841797e+00,-1.300099372863769531e+01,-1.397740244865417480e+00
1.366883945465087891e+01,4.377918720245361328e+00,-1.277727508544921875e+01
5.825653076171875000e+00,1.126897430419921875e+01,1.085019856691360474e-01
-5.960143566131591797e+00,1.413770103454589844e+01,-1.475307846069335938e+01
-4.269041538238525391e+00,-1.298780727386474609e+01,-1.428335785865783691e+00
1.356800651550292969e+01,1.831839561462402344e+01,7.999007225036621094e+00
1.364238452911376953e+01,4.339736461639404297e+00,-1.260595798492431641e+01
-6.707129955291748047e+00,-8.093632698059082031e+00,1.714320755004882812e+01
8.577299118041992188e+00,1.827655982971191406e+01,-3.149600744247436523e+00
-4.754319787025451660e-01,1.746387672424316406e+01,1.224011898040771484e+01
1.186229228973388672e+00,-1.181970310211181641e+01,9.126145243644714355e-01
1.563448309898376465e+00,2.328780746459960938e+01,-6.980058670043945312e+00
-2.172361850738525391e+00,1.845855265855789185e-02,1.422507858276367188e+01
3.981380939483642578e+00,-1.230153656005859375e+01,-9.652175903320312500e+00
-2.373750507831573486e-02,1.715729713439941406e+01,1.232537746429443359e+01
-9.611519813537597656e+00,-3.358176231384277344e+00,-1.156289196014404297e+01
1.640651512145996094e+01,-6.584993362426757812e+00,1.172671699523925781e+01
-4.237526416778564453e+00,2.011222124099731445e+00,-1.000827503204345703e+01
2.054576110839843750e+01,1.316879153251647949e+00,3.901565313339233398e+00
8.138895988464355469e+00,-1.527258604764938354e-01,1.635446548461914062e+01
-4.209534645080566406e+00,1.975370645523071289e+00,-1.004407119750976562e+01
-2.368081808090209961e+00,4.080671370029449463e-01,1.458928680419921875e+01
2.589724063873291016e+00,1.786969184875488281e+01,1.275618314743041992e+00
8.476449012756347656e+00,1.786315727233886719e+01,-2.805444240570068359e+00
4.375197887420654297e+00,6.500534057617187500e+00,-1.777657699584960938e+01
9.088308334350585938e+00,8.079831123352050781e+00,-1.082962322235107422e+01
8.651140213012695312e+00,1.887716674804687500e+01,-3.272043704986572266e+00
-2.778168916702270508e+00,-1.336261928081512451e-01,1.464539909362792969e+01
-1.809966087341308594e+00,5.649002075195312500e+00,-3.403051137924194336e+00
2.507634639739990234e+00,1.803502082824707031e+01,1.214143514633178711e+00
4.093128681182861328e+00,3.115017116069793701e-01,2.468477249145507812e+00
1.003421211242675781e+01,-1.121562290191650391e+01,9.967294692993164062e+00
1.137794137001037598e+00,-1.186708736419677734e+01,8.665695786476135254e-01
-9.484535217285156250e+00,1.366510105133056641e+01,2.695295572280883789e+00
-1.630919456481933594e+01,-4.487289905548095703e+00,-2.466745138168334961e+00
8.631387710571289062e+00,1.886146163940429688e+01,-3.249023437500000000e+00
2.588938474655151367e+00,6.499068260192871094e+00,2.876614570617675781e+00
3.544768095016479492e+00,4.431445598602294922e+00,-8.520770072937011719e-01
3.005010604858398438e+00,3.071756362915039062e+00,-5.238723278045654297e+00
1.549291038513183594e+01,1.298331832885742188e+01,-4.784145355224609375e+00
1.516163945198059082e+00,2.990360975265502930e+00,1.290471315383911133e+00
-8.383450508117675781e+00,1.032116127014160156e+01,7.111752033233642578e+00
6.503761291503906250e+00,4.778285980224609375e+00,5.222165584564208984e+00
6.164319038391113281e+00,5.909922599792480469e+00,5.383361816406250000e+00
3.819045305252075195e+00,5.185131549835205078e+00,-2.029704570770263672e+00
1.351249098777770996e+00,2.352148056030273438e+01,-7.066944122314453125e+00
-3.520078063011169434e-01,1.106306362152099609e+01,1.758938789367675781e+01
4.017117500305175781e+00,-5.389350414276123047e+00,7.318805694580078125e+00
-5.215310096740722656e+00,5.438460350036621094e+00,-1.837396049499511719e+01
-2.747657775878906250e+00,-7.745392322540283203e+00,9.378809928894042969e+00
6.352253437042236328e+00,1.118564987182617188e+01,-6.893826961517333984e+00
1.374832439422607422e+01,4.423585891723632812e+00,-1.271275043487548828e+01
6.215228557586669922e+00,1.100920391082763672e+01,-6.730380058288574219e+00
3.586856126785278320e+00,5.636977195739746094e+00,-4.876488074660301208e-02
6.877022266387939453e+00,4.634536266326904297e+00,4.679310798645019531e+00
8.573030233383178711e-01,3.337479829788208008e+00,-9.990775585174560547e-01
1.386617469787597656e+01,1.856128692626953125e+01,7.808901309967041016e+00
6.844004631042480469e+00,4.673339366912841797e+00,4.731183528900146484e+00
1.558954906463623047e+01,1.301408672332763672e+01,-4.656288146972656250e+00
1.200474739074707031e+01,1.715379524230957031e+01,7.854544520378112793e-01
-4.369033813476562500e+00,-1.294956398010253906e+01,-1.467224597930908203e+00
6.888224124908447266e+00,4.035084724426269531e+00,4.977034091949462891e+00
-1.073083114624023438e+01,-5.548840999603271484e+00,1.090650463104248047e+01
4.263693332672119141e+00,6.379018783569335938e+00,-1.776535034179687500e+01
1.514260053634643555e+00,2.988637208938598633e+00,1.289681673049926758e+00
-1.102402210235595703e+01,2.474318265914916992e+00,-1.599532032012939453e+01
1.542006254196166992e+00,2.332415580749511719e+01,-7.126214027404785156e+00
8.382441520690917969e+00,-1.848993301391601562e+00,1.456390261650085449e+00
8.384518623352050781e+00,-1.851292729377746582e+00,1.459295630455017090e+00
-8.506463050842285156e+00,5.614268779754638672e+00,-3.149227380752563477e+00
4.924467086791992188e+00,1.575319671630859375e+01,7.222299098968505859e+00
-9.759046554565429688e+00,1.406962394714355469e+01,2.595432758331298828e+00
7.147603511810302734e+00,9.028370857238769531e+00,-7.853062748908996582e-01
1.353112792968750000e+01,1.829990959167480469e+01,8.032516479492187500e+00
-8.544769287109375000e+00,5.587554931640625000e+00,-3.181868314743041992e+00
4.332535743713378906e+00,-1.501165103912353516e+01,8.077502250671386719e+00
-1.177625370025634766e+01,1.056541538238525391e+01,-8.089775085449218750e+00
1.420677947998046875e+01,1.878488159179687500e+01,7.834151268005371094e+00
1.206823921203613281e+01,1.709031295776367188e+01,8.490654826164245605e-01
1.865251731872558594e+01,-7.024532794952392578e+00,4.776429653167724609e+00
1.873715591430664062e+01,-7.027401924133300781e+00,4.709059715270996094e+00
1.770404243469238281e+01,-3.326836526393890381e-01,-4.579847812652587891e+00
1.373641109466552734e+01,1.871974563598632812e+01,7.331059455871582031e+00
3.258574962615966797e+00,-3.117677211761474609e+00,-8.993230819702148438e+00
-9.868112564086914062e+00,1.394634056091308594e+01,2.416074514389038086e+00
4.303962230682373047e+00,5.403606414794921875e+00,-4.139495849609375000e+00
1.214709854125976562e+01,-6.365533351898193359e+00,1.176728487014770508e+00
-2.831077814102172852e+00,-1.277038192749023438e+01,-9.008193016052246094e+00
-8.647454261779785156e+00,-7.084130764007568359e+00,-1.180253028869628906e+00
-5.055635571479797363e-01,4.633979797363281250e+00,6.950176239013671875e+00
-9.234425425529479980e-01,5.160750865936279297e+00,7.056437969207763672e+00
-8.543561935424804688e+00,5.587635993957519531e+00,-3.180589437484741211e+00
9.035202026367187500e+00,8.112627983093261719e+00,-1.074351978302001953e+01
3.961066484451293945e+00,-1.232123851776123047e+01,-9.632994651794433594e+00
9.440822601318359375e+00,1.238998317718505859e+01,-1.154839420318603516e+01
2.694963216781616211e+00,5.650413513183593750e+00,1.984546279907226562e+01
-1.117830753326416016e+01,-1.474424153566360474e-01,-4.696542739868164062e+00
-7.084230422973632812e+00,4.310910701751708984e+00,6.309657573699951172e+00
-3.278909683227539062e+00,1.969655799865722656e+01,2.115275621414184570e+00
-9.482735395431518555e-01,1.240586400032043457e+00,2.249351310729980469e+01
2.101736259460449219e+01,8.118106842041015625e+00,8.884523391723632812e+00
1.901696968078613281e+01,5.714362144470214844e+00,-2.583536863327026367e+00
-1.201973819732666016e+01,5.020671486854553223e-01,1.043699455261230469e+01
2.205426597595214844e+01,9.099383354187011719e+00,-7.185824871063232422e+00
-1.467660814523696899e-01,1.745832252502441406e+01,1.256703948974609375e+01
1.011205005645751953e+01,-1.113866233825683594e+01,1.004528617858886719e+01
8.491111755371093750e+00,-1.441708946228027344e+01,1.865881919860839844e+00
2.208896064758300781e+01,9.133891105651855469e+00,-7.151624202728271484e+00
9.806973457336425781e+00,-8.851686477661132812e+00,-9.194123268127441406e+00
8.534049034118652344e+00,1.771423339843750000e+01,-4.151753425598144531e+00
9.786417007446289062e+00,-3.520094871520996094e+00,8.054265022277832031e+00
3.962748527526855469e+00,-1.231975841522216797e+01,-9.634230613708496094e+00
-2.751149177551269531e+00,-1.174303293228149414e-01,1.461547183990478516e+01
1.898948097229003906e+01,5.686986923217773438e+00,-2.555967330932617188e+00
1.392895889282226562e+01,1.864227104187011719e+01,7.658810138702392578e+00
-2.700368165969848633e+00,2.989717200398445129e-02,1.386593914031982422e+01
1.079325580596923828e+01,4.782649040222167969e+00,1.830817222595214844e+01
4.015843391418457031e+00,-5.390603065490722656e+00,7.317615985870361328e+00
-2.758887052536010742e+00,-7.734207153320312500e+00,9.367643356323242188e+00
1.516785812377929688e+01,9.753499627113342285e-01,7.785212516784667969e+00
1.775575256347656250e+01,-3.843054175376892090e-01,-4.631460666656494141e+00
1.513098621368408203e+01,1.011683225631713867e+00,7.824369907379150391e+00
8.969553947448730469e+00,8.833870887756347656e+00,2.635083675384521484e+00
-1.039593696594238281e+01,-8.562135696411132812e+00,-7.964745521545410156e+00
-1.117215633392333984e+01,-1.751352101564407349e-01,-4.696169376373291016e+00
-2.997464835643768311e-01,1.113524532318115234e+01,1.755848121643066406e+01
-4.236908435821533203e+00,2.011007070541381836e+00,-1.000855064392089844e+01
-9.723756313323974609e-01,1.264335036277770996e+00,2.251820755004882812e+01
1.386393189430236816e+00,2.341724395751953125e+01,-6.857246398925781250e+00
-1.155933761596679688e+01,5.383961677551269531e+00,1.460113620758056641e+01
-4.652841389179229736e-01,1.714527130126953125e+01,1.235672569274902344e+01
3.681920468807220459e-03,1.715764999389648438e+01,1.232079505920410156e+01
-5.231383800506591797e+00,-4.375276565551757812e+00,-1.425853061676025391e+01
8.589133262634277344e+00,1.773176956176757812e+01,-4.212474822998046875e+00
1.897428703308105469e+01,3.742131471633911133e+00,1.295990467071533203e+01
-8.553230285644531250e+00,5.576433658599853516e+00,-3.190261602401733398e+00
1.034166049957275391e+01,9.360493659973144531e+00,1.186948585510253906e+01
1.206237316131591797e+01,1.709612274169921875e+01,8.431868553161621094e-01
-4.779674410820007324e-01,7.996174812316894531e+00,-1.202890574932098389e-01
9.786533355712890625e+00,-3.520751237869262695e+00,8.054492950439453125e+00
-9.854956626892089844e+00,1.399415683746337891e+01,2.418198108673095703e+00
-2.492768764495849609e+00,-2.629046328365802765e-02,1.428571128845214844e+01
8.443667411804199219e+00,-1.447585391998291016e+01,1.923493981361389160e+00
8.554027557373046875e+00,1.772845840454101562e+01,-4.209075927734375000e+00
3.260441541671752930e+00,-3.118558645248413086e+00,-8.988495826721191406e+00
1.768945884704589844e+01,-3.246224820613861084e-01,-4.567455768585205078e+00
-1.179502201080322266e+01,1.058554172515869141e+01,-8.069882392883300781e+00
-1.158575344085693359e+01,5.410367965698242188e+00,1.462754440307617188e+01
6.354593276977539062e+00,1.118495178222656250e+01,-6.892022609710693359e+00
2.102930450439453125e+01,8.106194496154785156e+00,8.880218505859375000e+00
4.406352519989013672e+00,-1.508265972137451172e+01,8.005305290222167969e+00
1.486299037933349609e+01,-8.474627494812011719e+00,-5.899099826812744141e+00
-1.626942253112792969e+01,-4.447279930114746094e+00,-2.427064895629882812e+00
2.108057212829589844e+01,8.054903984069824219e+00,8.829121589660644531e+00
4.064393520355224609e+00,1.419007205963134766e+01,1.337752938270568848e+00
1.584552407264709473e+00,2.326511955261230469e+01,-6.945827484130859375e+00
2.093321037292480469e+01,1.075693893432617188e+01,2.529895544052124023e+00
2.773970127105712891e+00,6.375555992126464844e+00,2.719600677490234375e+00
1.109549045562744141e+01,-3.958636045455932617e+00,-5.419897079467773438e+00
-9.470532417297363281e+00,1.363594818115234375e+01,2.687029838562011719e+00
-2.707213163375854492e+00,3.100794972851872444e-03,1.390807342529296875e+01
-1.555431187152862549e-01,1.749788665771484375e+01,1.251540660858154297e+01
-1.118636131286621094e+01,-1.562319695949554443e-01,-4.700254440307617188e+00
7.138227939605712891e+00,5.544264793395996094e+00,5.128719329833984375e+00
-8.687152862548828125e+00,-7.123841762542724609e+00,-1.220078587532043457e+00
1.008195114135742188e+01,-1.116878414154052734e+01,1.001515293121337891e+01
-4.045468866825103760e-01,1.714084434509277344e+01,1.239332103729248047e+01
-2.821242332458496094e+00,-1.278034496307373047e+01,-9.017748832702636719e+00
-2.356841802597045898e+00,-2.204917907714843750e+00,-1.804677963256835938e+01
-3.950120210647583008e-01,1.100015544891357422e+01,1.755303573608398438e+01
6.508010864257812500e+00,9.036116003990173340e-01,-1.699398040771484375e+01
9.440722465515136719e+00,1.238980197906494141e+01,-1.154828834533691406e+01
8.571029663085937500e+00,1.775019454956054688e+01,-4.190796375274658203e+00
-4.301424503326416016e+00,-1.300777339935302734e+01,-1.403287291526794434e+00
8.420786857604980469e+00,-1.449890995025634766e+01,1.932457685470581055e+00
-1.036254405975341797e+01,-8.527489662170410156e+00,-7.962570667266845703e+00
-1.980921477079391479e-01,-1.278620147705078125e+01,1.388160610198974609e+01
-2.715844869613647461e+00,-1.111668124794960022e-01,1.457269001007080078e+01
9.091059684753417969e+00,8.080176353454589844e+00,-1.083300685882568359e+01
1.075209236145019531e+01,4.741529941558837891e+00,1.831906509399414062e+01
8.648357391357421875e+00,1.892241477966308594e+01,-3.333806753158569336e+00
-6.665259838104248047e+00,1.933715820312500000e+01,-5.282786846160888672e+00
-9.617262840270996094e+00,-3.376753568649291992e+00,-1.155644798278808594e+01
-1.144047677516937256e-01,1.757689476013183594e+01,1.265963935852050781e+01
4.376835346221923828e+00,6.512503147125244141e+00,-1.783794975280761719e+01
1.541097259521484375e+01,1.288225555419921875e+01,-4.830663681030273438e+00
-8.534910202026367188e+00,5.593194961547851562e+00,-3.172161102294921875e+00
-6.030130863189697266e+00,1.394396305084228516e+01,-1.438667964935302734e+01
2.767327070236206055e+00,-9.161885261535644531e+00,-1.537622737884521484e+01
-9.753967285156250000e+00,1.372123432159423828e+01,2.231272459030151367e+00
4.081866741180419922e-01,1.174510860443115234e+01,-2.400852203369140625e+00
1.767856597900390625e+01,-3.088701367378234863e-01,-4.555436134338378906e+00
4.094742774963378906e+00,3.133189976215362549e-01,2.466361284255981445e+00
-4.421017646789550781e+00,-1.292445945739746094e+01,6.247760772705078125e+00
1.961097526550292969e+01,2.520804405212402344e+00,-1.449756908416748047e+01
1.964757919311523438e+01,2.576455354690551758e+00,-1.445839214324951172e+01
-9.607389450073242188e+00,1.372795963287353516e+01,2.528807640075683594e+00
-9.499716758728027344e-01,1.242147088050842285e+00,2.249543380737304688e+01
-7.075296878814697266e+00,8.385160446166992188e+00,1.187595653533935547e+01
1.407164192199707031e+01,-2.149405479431152344e+00,1.469620990753173828e+01
-7.084046840667724609e+00,4.311024665832519531e+00,6.309544086456298828e+00
6.581494331359863281e+00,4.820336818695068359e+00,5.141453742980957031e+00
-5.229492187500000000e+00,5.451889514923095703e+00,-1.835997009277343750e+01
-6.623765468597412109e+00,1.940555572509765625e+01,-5.356156349182128906e+00
6.530288696289062500e+00,4.783060550689697266e+00,5.246816158294677734e+00
6.541716098785400391e+00,2.881722211837768555e+00,9.140668869018554688e+00
8.681522369384765625e+00,1.890039443969726562e+01,-3.301765918731689453e+00
1.414339733123779297e+01,-2.221214771270751953e+00,1.476781368255615234e+01
-1.158732795715332031e+01,5.411942481994628906e+00,1.462911033630371094e+01
3.936167716979980469e+00,-1.234648036956787109e+01,-9.607123374938964844e+00
-8.621600151062011719e+00,-7.058136463165283203e+00,-1.154290914535522461e+00
1.008252048492431641e+01,-1.116814994812011719e+01,1.001572895050048828e+01
-1.336624050140380859e+01,4.373955726623535156e+00,1.994622826576232910e+00
-4.316397666931152344e+00,-1.303290367126464844e+01,-1.382988095283508301e+00
-9.607020378112792969e+00,1.371404170989990234e+01,2.518067121505737305e+00
-1.688196754455566406e+01,1.086423969268798828e+01,-2.902741432189941406e+00
-1.073718357086181641e+01,-5.554112911224365234e+00,1.088732910156250000e+01
-2.816743135452270508e+00,-1.278234577178955078e+01,-8.982452392578125000e+00
5.631804466247558594e+00,4.689561724662780762e-01,-1.445168256759643555e+00
9.797869682312011719e+00,-3.509681940078735352e+00,8.066123008728027344e+00
1.008088207244873047e+01,-1.116931343078613281e+01,1.001420783996582031e+01
-1.096217536926269531e+01,2.540313482284545898e+00,-1.592969131469726562e+01
-1.115045738220214844e+01,-1.205281987786293030e-01,-4.693883419036865234e+00
1.400844669342041016e+01,1.846463394165039062e+01,7.576306819915771484e+00
-1.669218540191650391e+00,-1.663757085800170898e+00,-3.004414081573486328e+00
4.901529788970947266e+00,1.577444458007812500e+01,7.200156211853027344e+00
2.477904796600341797e+00,1.806794357299804688e+01,1.187439560890197754e+00
-9.194373488426208496e-01,3.839222788810729980e-01,3.223330259323120117e+00
1.391562366485595703e+01,1.863317680358886719e+01,7.754133224487304688e+00
7.147495746612548828e+00,9.003886222839355469e+00,-7.626666426658630371e-01
2.095962333679199219e+01,1.073067665100097656e+01,2.501665353775024414e+00
-9.736537933349609375e+00,1.397738265991210938e+01,2.563885927200317383e+00
9.053072929382324219e+00,8.275694847106933594e+00,-1.058006286621093750e+01
1.968274879455566406e+01,2.549744367599487305e+00,-1.442462062835693359e+01
-1.098850250244140625e+01,2.510484695434570312e+00,-1.595876789093017578e+01
-9.608864784240722656e+00,1.400411128997802734e+01,2.887365341186523438e+00
8.578593254089355469e+00,1.830142974853515625e+01,-3.165821552276611328e+00
4.064383029937744141e+00,1.419007301330566406e+01,1.337756633758544922e+00
6.747854232788085938e+00,5.335835456848144531e+00,5.115636825561523438e+00
1.034659194946289062e+01,9.360301971435546875e+00,1.186443042755126953e+01
1.047426414489746094e+01,9.472742080688476562e+00,1.173665428161621094e+01
-1.694749832153320312e+01,1.080210018157958984e+01,-2.968125343322753906e+00
1.428902816772460938e+01,1.882339668273925781e+01,7.847997188568115234e+00
1.061191082000732422e+01,9.598429679870605469e+00,1.159886074066162109e+01
9.086277961730957031e+00,8.869042396545410156e+00,2.680361509323120117e+00
2.367536306381225586e+00,3.820134162902832031e+00,-4.382385730743408203e+00
8.471634864807128906e+00,1.786574554443359375e+01,-2.816551923751831055e+00
-1.073887825012207031e+01,-5.556708812713623047e+00,1.089587497711181641e+01
2.995616436004638672e+00,3.080528974533081055e+00,-5.254798889160156250e+00
8.573079109191894531e+00,1.775265312194824219e+01,-4.186046123504638672e+00
-6.790083408355712891e+00,-8.012719154357910156e+00,1.706202507019042969e+01
1.393845272064208984e+01,-4.574248790740966797e+00,-1.452460002899169922e+01
5.327735900878906250e+00,-6.147122383117675781e+00,1.471525955200195312e+01
8.679391860961914062e+00,1.888688850402832031e+01,-3.297921419143676758e+00
8.410964012145996094e+00,-1.450853347778320312e+01,1.944443941116333008e+00
-1.178305244445800781e+01,1.057331180572509766e+01,-8.082148551940917969e+00
9.794579505920410156e+00,-3.533522367477416992e+00,8.064057350158691406e+00
2.724981307983398438e+00,-9.205645561218261719e+00,-1.541869163513183594e+01
4.420873641967773438e+00,-1.510027790069580078e+01,7.991061210632324219e+00
2.562805414199829102e+00,1.798117637634277344e+01,1.270514369010925293e+00
-2.358127593994140625e+00,4.122966229915618896e-01,1.457972431182861328e+01
-1.521497344970703125e+01,4.087820053100585938e+00,-7.690778255462646484e+00
-2.163426399230957031e+00,3.046052344143390656e-02,1.423473358154296875e+01
-9.469105601310729980e-01,3.560751974582672119e-01,3.199030876159667969e+00
1.016843795776367188e+01,-1.367892742156982422e+01,-4.208816051483154297e+00
1.383200931549072266e+01,4.671361446380615234e+00,-1.257389926910400391e+01
-5.682116746902465820e-01,1.086643981933593750e+01,1.759413719177246094e+01
-2.748669147491455078e+00,-1.108402758836746216e-01,1.461288356781005859e+01
1.961246681213378906e+01,2.614036798477172852e+00,-1.440519237518310547e+01
5.298206806182861328e+00,-6.177316665649414062e+00,1.468699169158935547e+01
9.837188720703125000e+00,-8.820843696594238281e+00,-9.162409782409667969e+00
1.219981670379638672e+00,-1.180988597869873047e+01,9.474942088127136230e-01
1.384879493713378906e+01,1.852262687683105469e+01,7.830574989318847656e+00
-2.781707942485809326e-01,1.110639190673828125e+01,1.742896080017089844e+01
5.409686565399169922e+00,6.257939815521240234e+00,-2.224471092224121094e+00
-6.133837997913360596e-02,1.729689598083496094e+01,1.245095157623291016e+01
-1.338348388671875000e+01,4.407995700836181641e+00,1.960258483886718750e+00
-1.646921753883361816e+00,-1.641495227813720703e+00,-2.982160568237304688e+00
1.705455660820007324e+00,2.313969612121582031e+01,-6.867330074310302734e+00
1.114120388031005859e+01,-3.924710273742675781e+00,-5.506609439849853516e+00
2.093358421325683594e+01,1.075663852691650391e+01,2.528299331665039062e+00
1.166486859321594238e+00,-1.183765983581542969e+01,8.992969393730163574e-01
2.114859008789062500e+01,8.011443138122558594e+00,8.757721900939941406e+00
-1.120104408264160156e+01,-1.725567132234573364e-01,-4.642815589904785156e+00
-2.612980127334594727e+00,1.144752874970436096e-01,1.417495250701904297e+01
9.815455436706542969e+00,-3.520466089248657227e+00,8.083662033081054688e+00
-7.075449466705322266e+00,8.385262489318847656e+00,1.187563800811767578e+01
-6.150389671325683594e+00,1.387117385864257812e+01,-1.456922626495361328e+01
-5.221062183380126953e+00,1.099543762207031250e+01,-5.176078319549560547e+00
-1.728319227695465088e-01,1.749928283691406250e+01,1.233882141113281250e+01
-2.401479482650756836e+00,-7.326505333185195923e-02,1.427047634124755859e+01
-1.522297096252441406e+01,4.095249652862548828e+00,-7.682947635650634766e+00
-6.145815849304199219e+00,1.398743152618408203e+01,-1.485360145568847656e+01
2.795560359954833984e+00,6.354743957519531250e+00,2.708780050277709961e+00
1.389525604248046875e+01,4.596635341644287109e+00,-1.266954612731933594e+01
-2.356446743011474609e+00,-2.204440593719482422e+00,-1.804632759094238281e+01
5.324713230133056641e+00,-6.150006294250488281e+00,1.471289730072021484e+01
-9.501030921936035156e+00,1.367384815216064453e+01,2.659888982772827148e+00
1.008520317077636719e+01,-1.117125701904296875e+01,1.001841354370117188e+01
-1.177057838439941406e+01,-1.168194293975830078e+01,5.614903450012207031e+00
1.030205821990966797e+01,9.321985244750976562e+00,1.190943241119384766e+01
1.409879493713378906e+01,-2.176531076431274414e+00,1.472330474853515625e+01
2.624079942703247070e+00,6.473811149597167969e+00,2.845117568969726562e+00
-7.026728153228759766e+00,8.336938858032226562e+00,1.192376804351806641e+01
9.094710350036621094e+00,8.067545890808105469e+00,-1.084197902679443359e+01
4.459431171417236328e+00,-1.513580036163330078e+01,7.952467441558837891e+00
-9.773295402526855469e+00,1.379557228088378906e+01,2.316242694854736328e+00
1.965681266784667969e+01,2.569515466690063477e+00,-1.444827842712402344e+01
3.956074476242065430e+00,5.867145538330078125e+00,-1.793869256973266602e+00
1.392323303222656250e+01,4.583671569824218750e+00,-1.282101535797119141e+01
-7.102012634277343750e+00,8.411804199218750000e+00,1.184803199768066406e+01
8.629882812500000000e+00,1.781203079223632812e+01,-4.132711410522460938e+00
-4.016251266002655029e-01,1.098017978668212891e+01,1.746275138854980469e+01
4.068157672882080078e+00,5.935848712921142578e+00,-1.807467937469482422e+00
9.826614379882812500e+00,-3.483398437500000000e+00,8.094874382019042969e+00
